transaction_id,user_id,transaction_date,amount,status,payment_method
126396,2599,2023-11-09,3359.59,success,card
126397,8865,2023-06-18,541.2,success,wallet
126398,4844,2023-10-02,1061.48,success,wallet
126399,4280,2023-08-30,1812.42,success,upi
126400,1559,2023-09-13,1469.04,success,wallet
126401,1677,2023-06-02,590.17,failed,upi
126402,5265,2023-12-24,610.67,success,upi
126403,2600,2023-08-03,6058.75,success,card
126404,1654,2023-05-24,649.67,success,upi
126405,1868,2023-12-07,851.31,success,card
126406,3317,2023-11-12,534.01,success,card
126407,7462,2023-02-14,120.73,success,wallet
126408,608,2023-10-13,1998.97,success,wallet
126409,65,2023-04-24,1431.67,success,card
126410,2101,2023-10-26,1843.31,failed,wallet
126411,7287,2023-05-17,2268.62,success,wallet
126412,3278,2023-05-12,2229.6,success,wallet
126413,1610,2023-09-25,213.97,success,wallet
126414,7681,2023-03-21,1219.58,success,card
126415,8024,2023-02-11,1075.25,success,upi
126416,584,2023-06-09,3704.71,success,upi
126417,1042,2023-10-29,3101.01,success,wallet
126418,1147,2023-01-23,1866.42,success,upi
126419,7976,2023-06-02,3714.87,success,card
126420,4859,2023-04-20,1704.14,success,wallet
126421,5573,2023-09-05,2126.89,success,card
126422,6204,2023-02-10,3862.16,success,wallet
126423,4315,2023-07-04,1814.93,success,card
126424,4514,2023-09-12,4450.41,failed,wallet
126425,8099,2023-09-30,667.45,success,upi
126426,3289,2023-02-11,185.59,success,wallet
126427,5053,2023-07-15,4828.18,success,wallet
126428,8251,2023-01-04,1417.25,success,upi
126429,5783,2023-11-23,1370.89,failed,card
126430,4476,2023-10-24,1495.49,success,upi
126431,1426,2023-03-03,729.23,success,upi
126432,3172,2023-05-30,924.22,success,wallet
126433,4718,2023-04-20,1489.89,success,upi
126434,4582,2023-05-15,645.67,success,upi
126435,9116,2023-12-21,671.21,success,wallet
126436,6223,2023-12-10,4246.4,success,card
126437,2047,2023-05-05,2079.25,success,card
126438,6801,2023-06-24,4527.92,success,wallet
126439,8577,2023-05-27,1406.64,failed,card
126440,2075,2023-04-23,2339.51,failed,card
126441,2506,2023-10-05,273.63,success,upi
126442,807,2023-03-21,4214.47,success,wallet
126443,5942,2023-01-07,1613.26,success,wallet
126444,7008,2023-08-08,2470.46,success,upi
126445,2998,2023-06-16,1736.32,failed,upi
126446,8149,2023-05-26,542.63,success,wallet
126447,9801,2023-08-29,2625.36,success,wallet
126448,3602,2023-02-23,3777.33,success,upi
126449,7429,2023-06-29,938.28,success,card
126450,8110,2023-03-17,263.76,success,upi
126451,470,2023-06-01,2705.09,success,upi
126452,4174,2023-09-09,1862.46,success,wallet
126453,7776,2023-08-22,253.56,success,wallet
126454,8048,2023-07-04,2515.31,success,wallet
126455,6560,2023-12-24,1028.69,success,card
126456,7038,2023-01-23,603.82,success,card
126457,3444,2023-01-04,2252.51,success,card
126458,2524,2023-12-06,1542.72,success,wallet
126459,6556,2023-03-07,2040.0,success,upi
126460,5853,2023-11-14,2341.36,success,card
126461,2290,2023-10-19,152.84,success,wallet
126462,8418,2023-01-28,1096.75,success,upi
126463,822,2023-11-30,1425.78,success,upi
126464,4750,2023-05-24,1972.41,success,card
126465,1704,2023-06-30,58.2,success,wallet
126466,6352,2023-08-17,207.2,success,wallet
126467,7771,2023-01-31,879.7,success,wallet
126468,7020,2023-09-28,1877.8,success,wallet
126469,3079,2023-11-22,1321.89,success,wallet
126470,402,2023-09-17,1550.08,failed,card
126471,6646,2023-02-19,1460.9,success,upi
126472,2781,2023-09-19,616.87,success,wallet
126473,2440,2023-07-04,4066.85,failed,upi
126474,867,2023-10-03,2380.75,failed,wallet
126475,1252,2023-05-02,334.9,success,wallet
126476,6271,2023-09-15,282.02,success,wallet
126477,806,2023-09-09,262.56,success,upi
126478,951,2023-11-23,293.34,success,card
126479,9906,2023-04-17,10392.54,success,card
126480,5809,2023-09-17,959.39,success,wallet
126481,7198,2023-12-09,1816.08,success,upi
126482,8592,2023-01-24,133.36,failed,card
126483,8806,2023-04-02,1842.93,success,upi
126484,4183,2023-05-02,737.69,failed,upi
126485,1871,2023-03-21,1583.11,success,upi
126486,4815,2023-03-27,610.31,success,upi
126487,8624,2023-07-30,259.58,success,card
126488,5503,2023-01-20,4729.92,success,card
126489,3349,2023-09-09,9045.43,success,card
126490,6200,2023-10-20,836.77,success,card
126491,3625,2023-09-12,2477.86,success,card
126492,7979,2023-04-01,3776.97,success,card
126493,792,2023-10-26,692.21,success,wallet
126494,4908,2023-01-06,5141.16,failed,card
126495,532,2023-10-30,7519.21,success,card
126496,9123,2023-06-05,67.56,success,upi
126497,3235,2023-11-10,440.02,success,card
126498,133,2023-11-03,471.25,success,wallet
126499,6063,2023-12-30,20.82,success,card
126500,850,2023-09-13,352.58,failed,upi
126501,9417,2023-02-27,46.04,success,upi
126502,7751,2023-05-14,604.42,success,card
126503,3439,2023-09-12,584.07,success,upi
126504,8449,2023-01-28,3779.07,success,card
126505,639,2023-04-01,1978.27,success,upi
126506,278,2023-09-04,351.6,success,card
126507,6052,2023-12-02,3801.47,success,wallet
126508,6773,2023-03-19,1944.84,success,wallet
126509,8498,2023-04-04,1281.92,success,wallet
126510,6584,2023-11-05,382.18,success,wallet
126511,9069,2023-07-24,3293.52,success,wallet
126512,6370,2023-09-15,1299.72,success,upi
126513,5135,2023-03-25,7325.84,success,upi
126514,9938,2023-06-15,741.47,failed,upi
126515,3121,2023-07-08,2177.59,success,wallet
126516,5799,2023-11-16,1581.24,success,upi
126517,6253,2023-01-25,349.47,success,card
126518,1040,2023-06-25,2468.93,success,upi
126519,310,2023-06-11,1385.96,success,card
126520,7022,2023-04-25,126.24,failed,wallet
126521,5980,2023-04-12,1406.61,success,upi
126522,2206,2023-07-19,4591.14,success,card
126523,9702,2023-11-26,666.68,success,wallet
126524,5962,2023-02-03,5934.69,success,wallet
126525,1091,2023-09-11,960.94,success,wallet
126526,598,2023-11-28,713.76,success,wallet
126527,2111,2023-12-13,126.66,success,card
126528,1437,2023-04-15,2479.47,success,upi
126529,8380,2023-08-07,2995.59,success,card
126530,6005,2023-07-23,1430.99,success,upi
126531,5576,2023-07-21,42.67,success,upi
126532,1546,2023-04-28,1294.01,success,upi
126533,3143,2023-11-06,334.21,failed,card
126534,4385,2023-10-07,5097.38,success,upi
126535,8148,2023-12-07,64.8,success,card
126536,7130,2023-08-01,8207.26,success,card
126537,1056,2023-07-27,3625.5,failed,wallet
126538,1009,2023-12-21,2517.9,success,upi
126539,4256,2023-03-19,2272.81,success,card
126540,2580,2023-09-28,3748.48,success,wallet
126541,8957,2023-11-27,791.16,success,wallet
126542,5668,2023-09-08,2348.54,success,upi
126543,8670,2023-07-23,4039.98,success,upi
126544,4898,2023-01-15,218.82,success,card
126545,8225,2023-02-24,3115.62,success,upi
126546,7190,2023-07-23,292.84,success,upi
126547,3102,2023-03-25,1987.54,success,card
126548,3441,2023-03-23,1207.85,success,wallet
126549,7471,2023-11-15,1315.32,failed,upi
126550,5717,2023-04-05,1530.55,success,upi
126551,7241,2023-05-15,1072.86,success,wallet
126552,2989,2023-05-03,726.61,success,wallet
126553,1145,2023-02-20,348.7,success,upi
126554,5328,2023-01-19,3842.67,success,card
126555,5048,2023-04-10,579.98,success,upi
126556,6108,2023-06-17,4246.44,success,wallet
126557,951,2023-12-23,3425.72,success,upi
126558,9537,2023-12-14,1225.32,success,card
126559,9970,2023-02-16,312.58,success,wallet
126560,7692,2023-01-04,3846.56,success,card
126561,6351,2023-02-27,5379.84,success,wallet
126562,2349,2023-05-05,2762.32,success,card
126563,5495,2023-05-01,10115.93,success,card
126564,7544,2023-07-08,1902.99,success,wallet
126565,1655,2023-11-12,960.26,success,wallet
126566,9576,2023-07-19,2846.51,success,card
126567,4432,2023-04-03,5395.04,success,card
126568,2536,2023-05-09,1105.11,failed,card
126569,673,2023-07-19,436.83,success,upi
126570,8046,2023-12-31,7947.6,success,wallet
126571,9789,2023-03-02,130.69,success,upi
126572,4823,2023-05-02,420.92,success,upi
126573,6087,2023-07-08,6895.35,success,upi
126574,1583,2023-01-23,2815.68,success,card
126575,8033,2023-11-18,358.56,success,card
126576,5895,2023-08-10,1625.24,failed,wallet
126577,9941,2023-11-29,258.76,success,card
126578,7691,2023-04-27,2004.62,success,upi
126579,9170,2023-03-10,3890.22,success,card
126580,4437,2023-12-17,490.61,success,card
126581,2035,2023-07-06,823.91,success,card
126582,4077,2023-11-26,4301.47,success,card
126583,396,2023-01-15,3206.06,success,upi
126584,3782,2023-01-26,1463.77,success,upi
126585,5070,2023-12-06,6465.75,success,wallet
126586,6064,2023-09-29,460.46,failed,card
126587,9767,2023-01-12,1190.69,success,wallet
126588,5455,2023-02-05,101.31,success,wallet
126589,2968,2023-05-02,1693.11,success,wallet
126590,917,2023-02-27,5088.97,success,upi
126591,9185,2023-04-16,4867.15,success,wallet
126592,7444,2023-07-12,3274.06,failed,wallet
126593,9388,2023-07-31,70.16,success,upi
126594,6064,2023-01-12,1206.94,success,upi
126595,6662,2023-10-09,1018.3,success,wallet
126596,9759,2023-09-10,2866.25,success,card
126597,7495,2023-04-25,2880.67,success,wallet
126598,5724,2023-04-01,1304.48,success,wallet
126599,7077,2023-01-15,368.11,success,card
126600,1314,2023-04-25,9122.85,success,wallet
126601,8562,2023-08-23,21.59,success,wallet
126602,8920,2023-10-22,4796.99,success,wallet
126603,5476,2023-04-18,799.32,success,wallet
126604,2008,2023-08-17,336.1,success,wallet
126605,2892,2023-04-07,1693.79,success,card
126606,5692,2023-06-06,2010.8,success,wallet
126607,3359,2023-01-03,1324.32,success,upi
126608,7454,2023-08-15,3293.57,success,card
126609,6163,2023-06-03,4115.39,success,wallet
126610,150,2023-07-16,577.34,success,wallet
126611,4509,2023-02-13,4357.03,success,card
126612,5267,2023-04-10,4048.75,success,wallet
126613,5334,2023-04-07,553.64,success,wallet
126614,8056,2023-08-21,1744.08,failed,wallet
126615,2224,2023-06-24,1085.21,success,card
126616,1316,2023-12-24,886.67,success,card
126617,2436,2023-07-21,15.77,success,upi
126618,4864,2023-10-24,1856.58,success,card
126619,7046,2023-12-12,2905.53,success,card
126620,1749,2023-12-04,2061.74,success,wallet
126621,6270,2023-11-04,1570.17,success,wallet
126622,4176,2023-05-05,2026.66,success,card
126623,8444,2023-03-06,1842.53,success,card
126624,9626,2023-12-26,116.16,success,upi
126625,9214,2023-08-30,534.05,success,upi
126626,2688,2023-02-03,3189.77,success,card
126627,5216,2023-12-15,313.38,success,upi
126628,8532,2023-01-16,988.08,success,wallet
126629,9281,2023-11-04,1215.93,success,upi
126630,3332,2023-12-24,1819.2,success,wallet
126631,4071,2023-03-23,2054.98,success,card
126632,5380,2023-12-30,1999.22,success,upi
126633,2029,2023-10-17,404.56,failed,card
126634,9850,2023-01-04,2136.83,failed,upi
126635,6899,2023-11-23,2326.92,success,wallet
126636,5051,2023-01-26,1823.33,success,upi
126637,6985,2023-06-13,1443.48,success,card
126638,3221,2023-09-04,760.44,failed,wallet
126639,5310,2023-01-25,4240.7,success,card
126640,528,2023-09-28,180.41,success,card
126641,8602,2023-08-05,4.07,success,upi
126642,38,2023-03-02,648.41,success,upi
126643,9630,2023-03-22,539.92,success,wallet
126644,6298,2023-09-12,3427.4,success,card
126645,6228,2023-05-26,3141.84,success,card
126646,1148,2023-09-22,150.24,success,card
126647,864,2023-12-10,2690.61,success,upi
126648,9882,2023-04-16,9462.58,success,card
126649,5995,2023-11-03,581.92,success,upi
126650,6872,2023-12-26,632.08,success,card
126651,1021,2023-06-09,662.18,failed,wallet
126652,2028,2023-04-06,540.52,success,card
126653,67,2023-10-04,1040.69,failed,wallet
126654,1880,2023-02-27,464.11,success,card
126655,9193,2023-02-23,1292.35,success,upi
126656,3999,2023-05-17,688.69,success,upi
126657,8470,2023-02-03,122.44,success,upi
126658,6906,2023-02-20,1946.49,success,wallet
126659,9337,2023-05-23,100.54,success,card
126660,3990,2023-05-09,2145.86,success,card
126661,7433,2023-09-25,6037.79,success,card
126662,9047,2023-03-21,1746.13,success,wallet
126663,1879,2023-12-22,214.93,success,card
126664,7828,2023-08-08,398.59,success,card
126665,9499,2023-12-23,6007.22,success,upi
126666,1563,2023-10-07,1195.79,failed,wallet
126667,1821,2023-11-11,4970.49,success,card
126668,9668,2023-09-17,2921.71,success,wallet
126669,948,2023-01-16,672.7,success,upi
126670,3343,2023-09-06,1399.39,success,upi
126671,135,2023-10-26,1824.09,success,wallet
126672,3156,2023-04-07,174.37,success,upi
126673,6345,2023-02-18,6284.81,success,card
126674,1024,2023-11-22,154.1,success,card
126675,5488,2023-05-20,1065.06,success,wallet
126676,8157,2023-01-11,3513.95,success,card
126677,6987,2023-05-21,447.82,success,wallet
126678,6466,2023-04-27,937.15,success,upi
126679,4418,2023-04-27,1756.59,success,wallet
126680,7034,2023-12-21,4028.97,success,upi
126681,4089,2023-07-19,1521.28,success,upi
126682,3781,2023-05-10,767.94,success,card
126683,4039,2023-04-29,218.54,success,wallet
126684,9224,2023-07-05,1592.53,success,card
126685,1876,2023-12-17,2163.95,failed,wallet
126686,7150,2023-09-20,1151.62,success,card
126687,3665,2023-08-06,2082.07,success,upi
126688,2770,2023-08-13,556.01,success,card
126689,8657,2023-09-27,686.71,success,card
126690,9119,2023-04-19,4111.27,success,wallet
126691,6192,2023-01-11,101.33,success,upi
126692,4352,2023-11-13,1808.85,success,upi
126693,7343,2023-05-28,3754.71,success,upi
126694,7224,2023-08-12,1338.0,success,upi
126695,7107,2023-08-17,1436.15,failed,card
126696,8784,2023-03-20,543.26,success,wallet
126697,413,2023-07-20,576.55,success,card
126698,4820,2023-06-08,279.45,success,upi
126699,3344,2023-06-27,908.91,success,upi
126700,6551,2023-04-13,2603.08,success,card
126701,4001,2023-12-01,1705.21,success,upi
126702,3027,2023-02-09,3172.66,success,card
126703,2953,2023-02-20,1084.7,success,card
126704,2009,2023-04-09,3046.38,failed,wallet
126705,6501,2023-07-13,3489.33,success,wallet
126706,6568,2023-01-12,5732.46,success,wallet
126707,2311,2023-01-15,1227.09,success,upi
126708,7366,2023-09-24,2908.69,success,wallet
126709,4075,2023-04-20,58.15,success,wallet
126710,4103,2023-04-05,377.48,success,card
126711,7302,2023-11-09,2997.54,success,wallet
126712,5626,2023-03-20,597.24,success,upi
126713,9304,2023-06-29,295.66,success,wallet
126714,9542,2023-06-19,228.84,success,card
126715,3826,2023-06-21,1813.91,success,wallet
126716,3636,2023-02-22,871.22,success,upi
126717,4824,2023-10-02,1029.25,success,card
126718,7618,2023-11-02,1805.39,success,wallet
126719,4150,2023-06-27,1215.01,success,wallet
126720,4623,2023-03-05,1594.42,success,wallet
126721,8701,2023-05-23,595.79,failed,upi
126722,1082,2023-03-13,503.47,success,card
126723,7458,2023-11-19,899.41,success,wallet
126724,4280,2023-04-30,1229.39,success,card
126725,9147,2023-11-09,1963.3,success,wallet
126726,5431,2023-03-20,507.02,success,card
126727,9716,2023-11-12,808.74,success,wallet
126728,4121,2023-09-23,2055.28,success,wallet
126729,4086,2023-06-08,4047.25,success,wallet
126730,3916,2023-11-02,474.66,success,card
126731,6615,2023-01-09,626.83,success,card
126732,6241,2023-04-13,1237.03,success,card
126733,5881,2023-08-22,2693.83,success,card
126734,2688,2023-06-23,773.24,success,upi
126735,7049,2023-03-23,355.98,success,wallet
126736,3598,2023-10-12,2336.12,success,card
126737,9150,2023-02-28,1180.15,success,wallet
126738,9819,2023-12-01,2125.21,success,wallet
126739,2779,2023-11-28,2945.16,success,card
126740,6858,2023-02-01,1728.81,success,card
126741,8559,2023-08-10,238.83,failed,card
126742,964,2023-05-09,2979.61,failed,wallet
126743,8088,2023-03-28,3102.37,success,upi
126744,6523,2023-11-11,137.69,success,card
126745,7164,2023-06-27,1576.24,success,wallet
126746,4590,2023-11-15,1775.74,failed,wallet
126747,6218,2023-04-20,549.55,success,card
126748,7476,2023-11-08,28.59,success,wallet
126749,5814,2023-07-23,5258.27,success,wallet
126750,1558,2023-06-13,2035.89,success,wallet
126751,3589,2023-01-16,1928.23,success,upi
126752,8302,2023-08-09,1391.0,success,upi
126753,8000,2023-10-31,327.03,success,upi
126754,5945,2023-04-30,1184.59,success,wallet
126755,2749,2023-03-10,916.91,success,upi
126756,1808,2023-01-15,3912.3,success,upi
126757,8828,2023-07-20,255.55,success,upi
126758,6824,2023-10-22,2742.86,success,wallet
126759,3275,2023-02-16,179.46,success,upi
126760,6985,2023-10-26,2432.65,success,upi
126761,1500,2023-03-04,707.4,success,card
126762,9053,2023-12-24,794.2,success,upi
126763,2279,2023-08-26,185.39,success,wallet
126764,6180,2023-02-10,164.41,failed,card
126765,2128,2023-08-15,326.97,success,upi
126766,2149,2023-09-21,2161.3,success,upi
126767,4529,2023-06-18,4064.97,success,card
126768,9329,2023-02-27,2309.38,success,card
126769,2205,2023-10-07,647.88,success,card
126770,5294,2023-06-02,2858.77,success,card
126771,3437,2023-07-23,2439.65,success,card
126772,4823,2023-12-19,333.39,failed,upi
126773,4266,2023-07-25,1857.31,success,wallet
126774,7665,2023-10-03,807.18,success,wallet
126775,2381,2023-06-22,2115.05,success,upi
126776,2035,2023-10-07,502.23,success,wallet
126777,6811,2023-12-17,4630.39,success,wallet
126778,7942,2023-01-13,221.54,failed,wallet
126779,9153,2023-05-22,1852.33,success,upi
126780,4545,2023-08-17,4874.4,failed,wallet
126781,7939,2023-10-14,680.11,success,card
126782,712,2023-09-16,3164.18,success,upi
126783,7481,2023-09-04,3683.71,success,upi
126784,9183,2023-01-26,4.91,success,upi
126785,8576,2023-10-16,3883.91,success,upi
126786,6379,2023-09-05,3646.71,success,upi
126787,6432,2023-01-25,181.6,success,upi
126788,3764,2023-02-06,113.01,success,wallet
126789,2064,2023-08-09,931.88,success,card
126790,3251,2023-11-05,507.5,success,upi
126791,4595,2023-05-28,1658.97,success,card
126792,4432,2023-08-25,5856.65,success,wallet
126793,2814,2023-01-26,4920.73,success,upi
126794,481,2023-01-27,861.23,success,upi
126795,4973,2023-01-30,1981.87,failed,upi
126796,548,2023-05-15,5272.01,success,upi
126797,9782,2023-09-24,1706.26,success,upi
126798,6379,2023-01-04,1694.26,success,card
126799,8956,2023-01-22,1956.72,success,upi
126800,8066,2023-11-01,1406.22,success,card
126801,6332,2023-07-12,4916.47,success,upi
126802,4794,2023-12-07,173.16,success,card
126803,3556,2023-06-22,2462.77,success,card
126804,389,2023-01-16,1274.09,success,upi
126805,9713,2023-05-31,351.1,success,upi
126806,9147,2023-11-03,13109.58,success,upi
126807,3571,2023-12-13,1139.41,failed,wallet
126808,5115,2023-04-03,1200.42,success,card
126809,7560,2023-03-29,213.76,success,wallet
126810,4610,2023-01-18,471.18,failed,wallet
126811,1890,2023-06-07,572.9,success,wallet
126812,6404,2023-08-27,954.99,success,upi
126813,803,2023-03-17,152.63,success,card
126814,9137,2023-03-04,139.42,success,wallet
126815,3175,2023-11-11,3857.99,success,upi
126816,9842,2023-10-09,1871.46,success,wallet
126817,9107,2023-01-15,1232.14,success,wallet
126818,8967,2023-01-10,3426.92,success,upi
126819,5534,2023-07-04,2876.65,success,card
126820,3351,2023-05-01,1341.85,success,card
126821,9670,2023-03-11,1132.33,success,upi
126822,1179,2023-07-19,3681.19,success,wallet
126823,8050,2023-07-23,388.93,failed,upi
126824,7958,2023-03-24,3466.81,success,wallet
126825,2445,2023-10-09,4378.63,success,wallet
126826,5707,2023-01-10,1624.29,failed,wallet
126827,2080,2023-01-26,654.25,success,wallet
126828,8879,2023-02-02,5856.34,success,card
126829,1598,2023-12-27,6412.8,success,upi
126830,9638,2023-01-12,353.17,success,upi
126831,1159,2023-10-17,1029.01,success,upi
126832,8127,2023-06-19,771.38,success,wallet
126833,4380,2023-09-28,2553.26,success,upi
126834,5403,2023-04-04,6340.23,failed,wallet
126835,5833,2023-02-22,1125.64,success,upi
126836,6120,2023-07-12,6814.6,success,card
126837,3220,2023-12-10,4898.22,success,upi
126838,2348,2023-05-30,8530.22,success,card
126839,2789,2023-12-01,1053.67,success,card
126840,4832,2023-04-26,5927.31,failed,card
126841,9850,2023-07-14,3171.48,success,card
126842,8691,2023-10-30,388.35,success,wallet
126843,567,2023-10-16,5.54,success,wallet
126844,3003,2023-03-13,1089.01,success,card
126845,2892,2023-08-25,299.76,success,card
126846,6306,2023-06-13,1093.02,success,upi
126847,3291,2023-01-13,187.23,success,wallet
126848,4099,2023-12-18,7635.58,success,upi
126849,8680,2023-06-12,620.62,success,wallet
126850,7808,2023-04-06,4514.9,success,card
126851,1465,2023-03-19,2305.12,success,wallet
126852,2608,2023-04-19,801.54,success,card
126853,6132,2023-02-26,608.32,success,wallet
126854,3091,2023-07-06,3943.81,success,card
126855,9025,2023-01-04,3101.71,failed,wallet
126856,3255,2023-07-26,693.18,success,wallet
126857,607,2023-03-26,2653.37,failed,card
126858,1313,2023-05-01,509.08,success,wallet
126859,669,2023-04-28,1599.12,success,wallet
126860,8907,2023-06-16,3972.66,success,upi
126861,5056,2023-06-20,1829.72,success,wallet
126862,494,2023-04-11,984.5,success,upi
126863,896,2023-07-18,4.71,failed,wallet
126864,2886,2023-11-10,1618.71,success,wallet
126865,9833,2023-01-27,1177.9,success,wallet
126866,1585,2023-11-22,5483.78,success,upi
126867,8978,2023-06-12,100.81,success,wallet
126868,7099,2023-08-07,1517.3,success,wallet
126869,4154,2023-09-05,73.14,failed,card
126870,5122,2023-07-12,1959.27,success,wallet
126871,3558,2023-06-07,4021.06,success,card
126872,6996,2023-12-22,573.36,failed,wallet
126873,9778,2023-06-24,900.52,failed,card
126874,2898,2023-12-04,2354.4,success,card
126875,542,2023-09-10,1658.08,failed,upi
126876,4311,2023-12-19,1357.35,success,upi
126877,441,2023-06-17,1072.3,success,wallet
126878,1024,2023-10-13,254.05,success,wallet
126879,5769,2023-11-17,1659.42,success,wallet
126880,6618,2023-01-04,2681.57,success,upi
126881,1172,2023-10-15,2084.37,success,upi
126882,8727,2023-05-11,2073.21,success,wallet
126883,1202,2023-06-25,305.58,success,upi
126884,625,2023-02-18,1238.27,success,card
126885,2785,2023-10-14,265.97,success,wallet
126886,1253,2023-10-30,2404.3,success,wallet
126887,2007,2023-07-04,1079.81,success,wallet
126888,6630,2023-07-30,3430.56,success,wallet
126889,5797,2023-10-19,313.09,success,upi
126890,7100,2023-10-12,3514.83,success,wallet
126891,8965,2023-02-08,4574.76,success,upi
126892,754,2023-06-28,4698.28,success,upi
126893,7718,2023-08-16,2320.46,success,wallet
126894,8189,2023-02-07,4468.02,success,wallet
126895,5870,2023-03-04,163.82,success,card
126896,120,2023-06-01,213.74,success,upi
126897,4347,2023-07-26,4713.9,success,card
126898,8120,2023-05-27,5764.87,failed,wallet
126899,8657,2023-05-11,2335.11,success,card
126900,6462,2023-11-03,1474.23,success,wallet
126901,6491,2023-09-02,1476.87,success,wallet
126902,6969,2023-10-10,1525.54,success,card
126903,5925,2023-01-02,5646.47,success,card
126904,4082,2023-04-04,2477.37,success,upi
126905,8380,2023-06-09,376.32,success,wallet
126906,6345,2023-04-27,2691.77,failed,wallet
126907,7441,2023-03-23,1674.8,success,wallet
126908,1195,2023-09-18,2318.03,success,card
126909,2304,2023-02-10,4141.74,success,upi
126910,3167,2023-07-24,3195.82,failed,wallet
126911,3463,2023-07-11,199.01,success,upi
126912,6071,2023-08-19,5801.11,success,card
126913,1867,2023-07-05,608.42,success,upi
126914,6649,2023-11-05,114.02,success,card
126915,6476,2023-03-21,2000.55,success,card
126916,5798,2023-06-08,127.29,success,wallet
126917,3969,2023-02-09,1235.26,success,upi
126918,81,2023-02-17,1846.25,success,card
126919,2069,2023-09-20,2725.72,success,card
126920,8319,2023-05-07,1349.57,success,wallet
126921,9189,2023-10-16,182.94,success,wallet
126922,9055,2023-04-18,3528.47,success,upi
126923,9013,2023-09-17,1124.51,success,upi
126924,45,2023-08-31,3280.64,success,card
126925,2145,2023-10-24,2558.18,failed,card
126926,2788,2023-10-31,1470.33,success,card
126927,5016,2023-04-20,500.29,success,wallet
126928,4473,2023-02-07,8878.5,success,upi
126929,704,2023-05-26,1184.35,failed,upi
126930,207,2023-08-17,396.72,success,upi
126931,8609,2023-02-04,2746.34,success,card
126932,7301,2023-09-03,5158.34,success,upi
126933,8638,2023-10-05,1771.16,success,card
126934,8666,2023-12-08,5988.41,success,upi
126935,3459,2023-03-25,2695.07,success,wallet
126936,4832,2023-02-11,4006.46,success,card
126937,6325,2023-07-16,1414.59,success,upi
126938,2666,2023-08-26,1491.4,success,upi
126939,8981,2023-11-29,3242.42,success,upi
126940,5941,2023-04-27,4351.93,success,card
126941,2458,2023-10-23,271.49,success,upi
126942,8347,2023-02-12,3004.6,failed,wallet
126943,2020,2023-07-14,1202.11,success,wallet
126944,6177,2023-02-23,1763.48,failed,upi
126945,3285,2023-04-10,9383.03,success,wallet
126946,4437,2023-11-08,355.64,success,card
126947,9785,2023-04-11,1890.18,success,wallet
126948,4112,2023-02-08,820.11,success,wallet
126949,4901,2023-06-28,2422.44,failed,card
126950,2441,2023-09-08,2993.41,success,upi
126951,1181,2023-08-01,3180.16,success,wallet
126952,1940,2023-11-22,22.1,success,wallet
126953,2952,2023-05-31,381.34,success,card
126954,5838,2023-07-17,2204.25,success,upi
126955,431,2023-09-11,570.4,success,card
126956,3302,2023-08-23,3032.94,failed,upi
126957,9002,2023-02-10,2586.73,success,card
126958,9735,2023-08-10,575.82,success,wallet
126959,5692,2023-11-30,3504.19,success,upi
126960,1226,2023-05-13,1172.25,success,card
126961,1854,2023-09-21,552.07,success,upi
126962,5496,2023-12-09,3560.99,failed,wallet
126963,6873,2023-11-22,770.77,success,upi
126964,3159,2023-08-23,13.4,success,card
126965,4981,2023-03-18,3278.7,success,wallet
126966,2536,2023-02-12,3835.69,success,upi
126967,7406,2023-08-20,2703.0,success,card
126968,2340,2023-06-08,1033.39,success,card
126969,704,2023-12-06,2097.34,failed,upi
126970,8710,2023-02-11,922.59,success,card
126971,8527,2023-04-14,2183.1,success,wallet
126972,1048,2023-05-04,249.83,success,card
126973,4714,2023-04-19,1614.01,success,wallet
126974,2285,2023-12-31,1905.92,success,upi
126975,9143,2023-01-04,1635.87,success,card
126976,2121,2023-10-15,4300.87,success,card
126977,454,2023-08-12,1839.67,success,card
126978,9806,2023-12-12,4020.11,success,wallet
126979,7057,2023-01-29,6773.06,failed,upi
126980,2872,2023-12-15,936.32,success,upi
126981,9756,2023-08-07,689.46,success,upi
126982,8765,2023-11-19,1884.53,success,upi
126983,6210,2023-01-23,3564.81,failed,card
126984,2974,2023-08-12,2277.91,success,card
126985,6572,2023-07-23,1244.54,success,card
126986,8760,2023-03-06,162.87,failed,upi
126987,2156,2023-12-06,3275.97,success,card
126988,2033,2023-12-15,5513.5,failed,wallet
126989,2250,2023-05-02,2045.74,success,card
126990,8001,2023-03-13,2404.61,success,card
126991,1635,2023-12-12,376.75,success,card
126992,9809,2023-06-14,984.04,success,upi
126993,9698,2023-03-17,434.35,success,wallet
126994,357,2023-05-06,5675.33,success,wallet
126995,1273,2023-01-26,1968.25,success,upi
126996,696,2023-07-22,600.79,success,card
126997,6800,2023-11-24,54.53,success,card
126998,4421,2023-02-01,2192.69,success,wallet
126999,117,2023-04-22,547.29,success,upi
127000,3533,2023-08-11,1342.89,failed,card
127001,9744,2023-07-28,363.55,success,wallet
127002,9544,2023-01-24,1959.46,success,wallet
127003,3910,2023-10-05,2281.06,success,wallet
127004,8300,2023-05-26,9.63,failed,wallet
127005,2637,2023-05-30,8426.63,failed,card
127006,6823,2023-07-06,6512.07,success,upi
127007,5172,2023-03-30,1035.95,success,card
127008,3020,2023-08-05,449.58,success,wallet
127009,3374,2023-02-17,11.62,success,card
127010,1751,2023-10-31,8334.49,success,upi
