failure_id,transaction_id,failure_reason,failure_time
15225,126322,bank_declined,2023-05-14 00:43:00
15226,126327,insufficient_balance,2023-01-13 00:37:00
15227,126338,bank_declined,2023-04-22 00:25:00
15228,126339,network_error,2023-09-19 00:04:00
15229,126348,bank_declined,2023-07-18 00:24:00
15230,126362,bank_declined,2023-08-29 00:48:00
15231,126363,insufficient_balance,2023-08-08 00:35:00
15232,126371,timeout,2023-03-14 00:49:00
15233,126381,bank_declined,2023-05-11 00:41:00
15234,126395,insufficient_balance,2023-08-30 00:02:00
15235,126401,timeout,2023-06-02 00:22:00
15236,126410,timeout,2023-10-26 00:23:00
15237,126424,insufficient_balance,2023-09-12 00:54:00
15238,126429,network_error,2023-11-23 00:58:00
15239,126439,network_error,2023-05-27 00:21:00
15240,126440,insufficient_balance,2023-04-23 00:22:00
15241,126445,network_error,2023-06-16 00:26:00
15242,126470,insufficient_balance,2023-09-17 00:46:00
15243,126473,bank_declined,2023-07-04 00:22:00
15244,126474,network_error,2023-10-03 00:53:00
15245,126482,timeout,2023-01-24 00:28:00
15246,126484,insufficient_balance,2023-05-02 00:20:00
15247,126494,insufficient_balance,2023-01-06 00:02:00
15248,126500,bank_declined,2023-09-13 00:57:00
15249,126514,insufficient_balance,2023-06-15 00:00:00
15250,126520,bank_declined,2023-04-25 00:17:00
15251,126533,timeout,2023-11-06 00:00:00
15252,126537,bank_declined,2023-07-27 00:42:00
15253,126549,bank_declined,2023-11-15 00:36:00
15254,126568,timeout,2023-05-09 00:18:00
15255,126576,bank_declined,2023-08-10 00:13:00
15256,126586,insufficient_balance,2023-09-29 00:24:00
15257,126592,bank_declined,2023-07-12 00:33:00
15258,126614,network_error,2023-08-21 00:57:00
15259,126633,bank_declined,2023-10-17 00:47:00
15260,126634,timeout,2023-01-04 00:31:00
15261,126638,bank_declined,2023-09-04 00:25:00
15262,126651,insufficient_balance,2023-06-09 00:37:00
15263,126653,network_error,2023-10-04 00:58:00
15264,126666,timeout,2023-10-07 00:12:00
15265,126685,insufficient_balance,2023-12-17 00:34:00
15266,126695,network_error,2023-08-17 00:29:00
15267,126704,insufficient_balance,2023-04-09 00:40:00
15268,126721,network_error,2023-05-23 00:02:00
15269,126741,bank_declined,2023-08-10 00:26:00
15270,126742,network_error,2023-05-09 00:34:00
15271,126746,bank_declined,2023-11-15 00:59:00
15272,126764,network_error,2023-02-10 00:49:00
15273,126772,timeout,2023-12-19 00:49:00
15274,126778,insufficient_balance,2023-01-13 00:55:00
15275,126780,network_error,2023-08-17 00:21:00
15276,126795,insufficient_balance,2023-01-30 00:23:00
15277,126807,bank_declined,2023-12-13 00:59:00
15278,126810,network_error,2023-01-18 00:46:00
15279,126823,network_error,2023-07-23 00:42:00
15280,126826,insufficient_balance,2023-01-10 00:53:00
15281,126834,bank_declined,2023-04-04 00:04:00
15282,126840,bank_declined,2023-04-26 00:02:00
15283,126855,timeout,2023-01-04 00:33:00
15284,126857,timeout,2023-03-26 00:59:00
15285,126863,bank_declined,2023-07-18 00:03:00
15286,126869,bank_declined,2023-09-05 00:47:00
15287,126872,bank_declined,2023-12-22 00:08:00
15288,126873,timeout,2023-06-24 00:49:00
15289,126875,network_error,2023-09-10 00:47:00
15290,126898,timeout,2023-05-27 00:23:00
15291,126906,timeout,2023-04-27 00:13:00
15292,126910,bank_declined,2023-07-24 00:56:00
15293,126925,bank_declined,2023-10-24 00:59:00
15294,126929,bank_declined,2023-05-26 00:26:00
15295,126942,insufficient_balance,2023-02-12 00:24:00
15296,126944,insufficient_balance,2023-02-23 00:10:00
15297,126949,bank_declined,2023-06-28 00:17:00
15298,126956,network_error,2023-08-23 00:22:00
15299,126962,network_error,2023-12-09 00:04:00
15300,126969,timeout,2023-12-06 00:38:00
15301,126979,network_error,2023-01-29 00:46:00
15302,126983,insufficient_balance,2023-01-23 00:42:00
15303,126986,network_error,2023-03-06 00:39:00
15304,126988,timeout,2023-12-15 00:41:00
15305,127000,timeout,2023-08-11 00:43:00
15306,127004,insufficient_balance,2023-05-26 00:01:00
15307,127005,bank_declined,2023-05-30 00:38:00
15308,127015,timeout,2023-08-28 00:17:00
15309,127026,network_error,2023-11-26 00:12:00
15310,127028,timeout,2023-07-29 00:19:00
15311,127036,bank_declined,2023-08-12 00:25:00
15312,127055,insufficient_balance,2023-07-07 00:23:00
15313,127089,bank_declined,2023-09-29 00:17:00
15314,127096,insufficient_balance,2023-07-29 00:43:00
15315,127101,bank_declined,2023-06-28 00:25:00
15316,127102,bank_declined,2023-11-21 00:13:00
15317,127128,insufficient_balance,2023-03-25 00:44:00
15318,127133,bank_declined,2023-10-07 00:40:00
15319,127139,insufficient_balance,2023-08-02 00:26:00
15320,127155,bank_declined,2023-06-11 00:11:00
15321,127156,timeout,2023-05-18 00:32:00
15322,127162,network_error,2023-07-27 00:15:00
15323,127169,bank_declined,2023-02-07 00:32:00
15324,127177,bank_declined,2023-05-27 00:11:00
15325,127180,timeout,2023-04-28 00:17:00
15326,127194,timeout,2023-05-02 00:46:00
15327,127199,insufficient_balance,2023-07-06 00:41:00
15328,127203,insufficient_balance,2023-10-14 00:10:00
15329,127210,timeout,2023-09-20 00:45:00
15330,127213,bank_declined,2023-12-30 00:57:00
15331,127223,insufficient_balance,2023-09-29 00:45:00
15332,127228,insufficient_balance,2023-01-21 00:44:00
15333,127239,network_error,2023-09-12 00:07:00
15334,127243,insufficient_balance,2023-10-12 00:45:00
15335,127254,network_error,2023-06-16 00:35:00
15336,127263,insufficient_balance,2023-03-17 00:44:00
15337,127264,timeout,2023-03-19 00:14:00
15338,127270,timeout,2023-11-14 00:08:00
15339,127275,insufficient_balance,2023-12-09 00:15:00
15340,127282,bank_declined,2023-07-11 00:20:00
15341,127295,insufficient_balance,2023-05-04 00:19:00
15342,127316,insufficient_balance,2023-04-12 00:20:00
15343,127319,insufficient_balance,2023-08-25 00:54:00
15344,127334,network_error,2023-02-21 00:02:00
15345,127355,insufficient_balance,2023-09-13 00:42:00
15346,127363,network_error,2023-07-04 00:44:00
15347,127378,network_error,2023-08-07 00:07:00
15348,127385,insufficient_balance,2023-04-06 00:00:00
15349,127398,network_error,2023-10-04 00:21:00
15350,127407,network_error,2023-04-07 00:38:00
15351,127412,network_error,2023-03-03 00:27:00
15352,127417,timeout,2023-06-16 00:48:00
15353,127419,bank_declined,2023-12-30 00:27:00
15354,127424,bank_declined,2023-03-07 00:30:00
15355,127442,timeout,2023-03-20 00:48:00
15356,127447,bank_declined,2023-02-15 00:35:00
15357,127459,network_error,2023-04-09 00:13:00
15358,127462,insufficient_balance,2023-12-29 00:15:00
15359,127478,bank_declined,2023-09-01 00:12:00
15360,127492,bank_declined,2023-06-09 00:52:00
15361,127500,network_error,2023-04-24 00:01:00
15362,127508,bank_declined,2023-05-15 00:15:00
15363,127511,network_error,2023-12-14 00:45:00
15364,127528,network_error,2023-12-08 00:04:00
15365,127533,bank_declined,2023-02-15 00:51:00
15366,127534,insufficient_balance,2023-12-07 00:27:00
15367,127535,network_error,2023-08-15 00:11:00
15368,127542,timeout,2023-08-06 00:13:00
15369,127544,timeout,2023-10-19 00:47:00
15370,127552,insufficient_balance,2023-11-11 00:41:00
15371,127557,bank_declined,2023-03-28 00:01:00
15372,127559,network_error,2023-08-24 00:32:00
15373,127560,insufficient_balance,2023-05-30 00:54:00
15374,127562,network_error,2023-01-10 00:30:00
15375,127569,timeout,2023-01-25 00:10:00
15376,127573,bank_declined,2023-08-02 00:33:00
15377,127585,network_error,2023-06-29 00:27:00
15378,127588,timeout,2023-11-21 00:11:00
15379,127592,bank_declined,2023-12-05 00:10:00
15380,127611,bank_declined,2023-11-24 00:40:00
15381,127630,network_error,2023-10-13 00:52:00
15382,127631,bank_declined,2023-08-21 00:54:00
15383,127632,bank_declined,2023-03-16 00:41:00
15384,127636,bank_declined,2023-08-30 00:31:00
15385,127642,timeout,2023-11-04 00:45:00
15386,127656,timeout,2023-09-28 00:59:00
15387,127662,timeout,2023-07-07 00:33:00
15388,127671,insufficient_balance,2023-01-17 00:19:00
15389,127674,insufficient_balance,2023-12-25 00:13:00
15390,127679,bank_declined,2023-02-04 00:30:00
15391,127688,timeout,2023-12-27 00:26:00
15392,127696,insufficient_balance,2023-10-24 00:59:00
15393,127703,bank_declined,2023-02-27 00:03:00
15394,127718,network_error,2023-09-16 00:17:00
15395,127722,bank_declined,2023-03-22 00:36:00
15396,127729,network_error,2023-11-04 00:01:00
15397,127736,timeout,2023-09-16 00:40:00
15398,127741,bank_declined,2023-05-22 00:37:00
15399,127752,bank_declined,2023-06-11 00:52:00
15400,127754,timeout,2023-08-12 00:09:00
15401,127763,network_error,2023-09-28 00:55:00
15402,127764,timeout,2023-03-16 00:00:00
15403,127771,network_error,2023-06-03 00:01:00
15404,127793,network_error,2023-11-18 00:14:00
15405,127801,network_error,2023-10-26 00:02:00
15406,127824,insufficient_balance,2023-12-30 00:23:00
15407,127841,timeout,2023-02-12 00:41:00
15408,127848,timeout,2023-02-15 00:06:00
15409,127852,timeout,2023-04-16 00:57:00
15410,127855,timeout,2023-12-01 00:07:00
15411,127858,insufficient_balance,2023-12-16 00:01:00
15412,127871,network_error,2023-02-01 00:32:00
15413,127875,insufficient_balance,2023-10-04 00:35:00
15414,127880,timeout,2023-10-09 00:19:00
15415,127888,bank_declined,2023-07-18 00:17:00
15416,127889,insufficient_balance,2023-11-27 00:38:00
15417,127905,insufficient_balance,2023-11-14 00:38:00
15418,127920,network_error,2023-02-07 00:18:00
15419,127928,insufficient_balance,2023-02-19 00:38:00
15420,127931,bank_declined,2023-10-09 00:20:00
15421,127945,insufficient_balance,2023-08-22 00:12:00
15422,127949,network_error,2023-07-13 00:52:00
15423,127952,timeout,2023-05-13 00:31:00
15424,127955,network_error,2023-01-17 00:10:00
15425,127958,network_error,2023-06-22 00:50:00
15426,127961,timeout,2023-09-07 00:14:00
15427,127977,bank_declined,2023-03-01 00:16:00
15428,127990,timeout,2023-11-20 00:44:00
15429,127991,network_error,2023-02-04 00:40:00
15430,127999,timeout,2023-10-12 00:28:00
15431,128015,timeout,2023-03-14 00:35:00
15432,128016,timeout,2023-03-26 00:21:00
15433,128022,network_error,2023-02-14 00:40:00
15434,128028,timeout,2023-07-04 00:28:00
15435,128039,insufficient_balance,2023-12-03 00:14:00
15436,128042,network_error,2023-11-19 00:55:00
15437,128068,timeout,2023-08-07 00:38:00
15438,128074,network_error,2023-06-07 00:20:00
15439,128078,network_error,2023-04-07 00:58:00
15440,128091,network_error,2023-11-05 00:26:00
15441,128097,bank_declined,2023-03-03 00:07:00
15442,128102,insufficient_balance,2023-12-18 00:28:00
15443,128115,timeout,2023-09-23 00:29:00
15444,128154,network_error,2023-08-21 00:59:00
15445,128156,bank_declined,2023-08-13 00:07:00
15446,128164,bank_declined,2023-02-24 00:01:00
15447,128168,timeout,2023-12-29 00:56:00
15448,128185,timeout,2023-02-08 00:20:00
15449,128190,timeout,2023-05-29 00:08:00
15450,128194,network_error,2023-06-09 00:18:00
15451,128215,insufficient_balance,2023-01-10 00:02:00
15452,128238,bank_declined,2023-12-15 00:11:00
15453,128239,insufficient_balance,2023-08-20 00:05:00
15454,128257,timeout,2023-08-04 00:38:00
15455,128261,insufficient_balance,2023-01-28 00:18:00
15456,128281,network_error,2023-11-04 00:27:00
15457,128286,bank_declined,2023-10-26 00:51:00
15458,128300,bank_declined,2023-04-14 00:22:00
15459,128302,insufficient_balance,2023-11-15 00:03:00
15460,128313,insufficient_balance,2023-04-29 00:55:00
15461,128330,bank_declined,2023-02-22 00:52:00
15462,128343,timeout,2023-06-09 00:26:00
15463,128345,network_error,2023-01-20 00:19:00
15464,128388,network_error,2023-10-28 00:46:00
15465,128395,timeout,2023-01-10 00:19:00
15466,128400,network_error,2023-09-30 00:31:00
15467,128415,insufficient_balance,2023-10-21 00:38:00
15468,128420,bank_declined,2023-03-09 00:16:00
15469,128440,timeout,2023-09-27 00:02:00
15470,128451,bank_declined,2023-03-17 00:22:00
15471,128465,network_error,2023-11-29 00:09:00
15472,128467,insufficient_balance,2023-11-11 00:23:00
15473,128469,timeout,2023-08-10 00:19:00
15474,128478,insufficient_balance,2023-08-09 00:51:00
15475,128494,timeout,2023-06-21 00:05:00
15476,128503,insufficient_balance,2023-08-12 00:20:00
15477,128518,insufficient_balance,2023-02-14 00:31:00
15478,128528,insufficient_balance,2023-07-17 00:40:00
15479,128532,timeout,2023-01-02 00:44:00
15480,128543,timeout,2023-01-20 00:22:00
15481,128546,bank_declined,2023-12-27 00:57:00
15482,128554,timeout,2023-09-02 00:19:00
15483,128577,bank_declined,2023-01-24 00:13:00
15484,128608,bank_declined,2023-07-27 00:53:00
15485,128612,timeout,2023-02-13 00:57:00
15486,128614,bank_declined,2023-01-08 00:38:00
15487,128617,insufficient_balance,2023-09-20 00:25:00
15488,128631,insufficient_balance,2023-08-07 00:50:00
15489,128632,timeout,2023-10-19 00:59:00
15490,128639,insufficient_balance,2023-06-03 00:18:00
15491,128643,timeout,2023-12-31 00:17:00
15492,128651,timeout,2023-03-30 00:03:00
15493,128660,timeout,2023-05-21 00:56:00
15494,128680,insufficient_balance,2023-11-07 00:49:00
15495,128681,timeout,2023-01-28 00:51:00
15496,128682,network_error,2023-06-09 00:52:00
15497,128693,bank_declined,2023-04-02 00:49:00
15498,128703,bank_declined,2023-10-10 00:25:00
15499,128712,bank_declined,2023-03-19 00:25:00
15500,128727,timeout,2023-11-30 00:29:00
15501,128732,network_error,2023-11-13 00:37:00
15502,128734,bank_declined,2023-02-23 00:44:00
15503,128759,bank_declined,2023-11-10 00:16:00
15504,128768,network_error,2023-09-28 00:16:00
15505,128772,bank_declined,2023-11-30 00:52:00
15506,128799,bank_declined,2023-03-15 00:57:00
15507,128831,insufficient_balance,2023-03-03 00:18:00
15508,128833,insufficient_balance,2023-03-15 00:27:00
15509,128845,timeout,2023-03-13 00:32:00
15510,128853,insufficient_balance,2023-06-05 00:10:00
15511,128860,network_error,2023-05-25 00:13:00
15512,128864,bank_declined,2023-12-09 00:40:00
15513,128868,insufficient_balance,2023-07-16 00:27:00
15514,128872,timeout,2023-03-31 00:50:00
15515,128876,insufficient_balance,2023-12-25 00:43:00
15516,128878,timeout,2023-11-02 00:32:00
15517,128881,bank_declined,2023-12-05 00:11:00
15518,128882,network_error,2023-03-14 00:54:00
15519,128885,network_error,2023-09-14 00:05:00
15520,128896,timeout,2023-05-17 00:15:00
15521,128897,bank_declined,2023-07-22 00:17:00
15522,128911,bank_declined,2023-03-10 00:18:00
15523,128912,network_error,2023-05-14 00:20:00
15524,128913,network_error,2023-08-31 00:24:00
15525,128919,timeout,2023-07-02 00:13:00
15526,128947,timeout,2023-11-08 00:13:00
15527,128949,timeout,2023-05-31 00:33:00
15528,128950,network_error,2023-05-13 00:57:00
15529,128951,network_error,2023-01-19 00:38:00
15530,128953,bank_declined,2023-03-08 00:14:00
15531,128959,timeout,2023-07-31 00:50:00
15532,128997,network_error,2023-11-21 00:04:00
15533,129022,insufficient_balance,2023-11-22 00:58:00
15534,129028,bank_declined,2023-11-07 00:51:00
15535,129031,timeout,2023-04-22 00:54:00
15536,129040,timeout,2023-11-21 00:05:00
15537,129041,insufficient_balance,2023-08-14 00:51:00
15538,129053,timeout,2023-01-06 00:58:00
15539,129059,timeout,2023-04-09 00:09:00
15540,129062,bank_declined,2023-06-22 00:47:00
15541,129070,bank_declined,2023-07-06 00:05:00
15542,129072,bank_declined,2023-01-10 00:09:00
15543,129083,insufficient_balance,2023-06-26 00:39:00
15544,129084,bank_declined,2023-04-15 00:28:00
15545,129089,network_error,2023-08-04 00:52:00
15546,129097,bank_declined,2023-12-08 00:32:00
15547,129105,bank_declined,2023-08-31 00:50:00
15548,129131,insufficient_balance,2023-04-22 00:02:00
15549,129146,insufficient_balance,2023-08-07 00:37:00
15550,129147,timeout,2023-05-23 00:15:00
15551,129150,network_error,2023-09-27 00:14:00
15552,129161,network_error,2023-10-22 00:51:00
15553,129169,timeout,2023-04-24 00:42:00
15554,129176,timeout,2023-05-28 00:31:00
15555,129184,insufficient_balance,2023-06-10 00:36:00
15556,129189,network_error,2023-03-19 00:00:00
15557,129192,bank_declined,2023-09-29 00:56:00
15558,129196,bank_declined,2023-04-08 00:27:00
15559,129198,network_error,2023-07-29 00:09:00
15560,129206,timeout,2023-08-04 00:59:00
15561,129219,bank_declined,2023-09-25 00:35:00
15562,129223,bank_declined,2023-07-04 00:10:00
15563,129227,insufficient_balance,2023-02-11 00:25:00
15564,129243,network_error,2023-02-07 00:10:00
15565,129256,network_error,2023-06-14 00:04:00
15566,129277,insufficient_balance,2023-10-23 00:12:00
15567,129288,timeout,2023-10-23 00:21:00
15568,129301,network_error,2023-06-03 00:33:00
15569,129312,insufficient_balance,2023-12-23 00:28:00
15570,129336,timeout,2023-02-27 00:41:00
15571,129339,network_error,2023-07-20 00:25:00
15572,129350,network_error,2023-04-25 00:06:00
15573,129354,timeout,2023-11-26 00:49:00
15574,129367,insufficient_balance,2023-02-26 00:59:00
15575,129370,bank_declined,2023-10-28 00:18:00
15576,129387,bank_declined,2023-11-05 00:33:00
15577,129402,insufficient_balance,2023-12-02 00:19:00
15578,129428,timeout,2023-01-29 00:45:00
15579,129431,bank_declined,2023-07-22 00:42:00
15580,129449,network_error,2023-07-28 00:05:00
15581,129454,timeout,2023-03-14 00:16:00
15582,129465,network_error,2023-06-03 00:53:00
15583,129473,bank_declined,2023-10-23 00:19:00
15584,129491,network_error,2023-01-16 00:26:00
15585,129497,network_error,2023-01-22 00:20:00
15586,129503,timeout,2023-11-04 00:08:00
15587,129505,timeout,2023-09-29 00:38:00
15588,129518,network_error,2023-06-02 00:00:00
15589,129525,bank_declined,2023-04-22 00:51:00
15590,129526,network_error,2023-12-24 00:25:00
15591,129530,timeout,2023-03-05 00:52:00
15592,129531,network_error,2023-02-20 00:04:00
15593,129545,insufficient_balance,2023-07-09 00:14:00
15594,129553,insufficient_balance,2023-10-03 00:39:00
15595,129574,timeout,2023-04-14 00:22:00
15596,129576,insufficient_balance,2023-05-13 00:18:00
15597,129600,insufficient_balance,2023-02-28 00:07:00
15598,129607,insufficient_balance,2023-05-26 00:25:00
15599,129627,network_error,2023-06-22 00:35:00
15600,129638,network_error,2023-11-29 00:04:00
15601,129651,bank_declined,2023-08-07 00:54:00
15602,129665,insufficient_balance,2023-12-25 00:04:00
15603,129682,network_error,2023-11-14 00:42:00
15604,129685,bank_declined,2023-04-09 00:59:00
15605,129691,insufficient_balance,2023-07-29 00:20:00
15606,129702,network_error,2023-04-14 00:05:00
15607,129735,network_error,2023-09-25 00:14:00
15608,129754,network_error,2023-10-03 00:16:00
15609,129755,network_error,2023-01-30 00:46:00
15610,129792,network_error,2023-03-26 00:09:00
15611,129797,timeout,2023-05-30 00:29:00
15612,129802,insufficient_balance,2023-11-26 00:50:00
15613,129803,bank_declined,2023-04-28 00:58:00
15614,129847,insufficient_balance,2023-09-11 00:49:00
15615,129848,timeout,2023-03-01 00:45:00
15616,129849,bank_declined,2023-02-27 00:28:00
15617,129860,network_error,2023-06-07 00:40:00
15618,129866,bank_declined,2023-12-29 00:02:00
15619,129877,bank_declined,2023-06-16 00:04:00
15620,129883,bank_declined,2023-05-08 00:36:00
15621,129892,timeout,2023-03-22 00:50:00
15622,129922,timeout,2023-02-13 00:29:00
15623,129937,bank_declined,2023-09-07 00:27:00
15624,129938,insufficient_balance,2023-04-13 00:05:00
15625,129940,bank_declined,2023-11-14 00:02:00
15626,129944,bank_declined,2023-08-14 00:36:00
15627,129975,network_error,2023-07-31 00:16:00
15628,129978,network_error,2023-10-08 00:27:00
15629,129982,bank_declined,2023-11-02 00:23:00
15630,129989,bank_declined,2023-11-10 00:20:00
15631,129991,timeout,2023-08-23 00:07:00
15632,130012,insufficient_balance,2023-11-08 00:55:00
15633,130014,insufficient_balance,2023-12-19 00:36:00
15634,130016,network_error,2023-07-27 00:19:00
15635,130018,bank_declined,2023-09-08 00:08:00
15636,130019,network_error,2023-12-08 00:09:00
15637,130028,bank_declined,2023-07-17 00:45:00
15638,130030,timeout,2023-12-14 00:14:00
15639,130039,network_error,2023-04-04 00:28:00
15640,130044,bank_declined,2023-10-07 00:09:00
15641,130053,network_error,2023-09-16 00:01:00
15642,130068,timeout,2023-03-10 00:07:00
15643,130076,network_error,2023-01-08 00:15:00
15644,130077,timeout,2023-10-12 00:44:00
15645,130088,network_error,2023-06-23 00:18:00
15646,130097,insufficient_balance,2023-02-15 00:43:00
15647,130105,insufficient_balance,2023-03-10 00:59:00
15648,130115,insufficient_balance,2023-09-07 00:34:00
15649,130117,insufficient_balance,2023-11-26 00:48:00
15650,130120,timeout,2023-06-01 00:15:00
15651,130142,bank_declined,2023-02-22 00:09:00
15652,130143,insufficient_balance,2023-09-18 00:59:00
15653,130145,insufficient_balance,2023-07-11 00:25:00
15654,130167,timeout,2023-03-23 00:59:00
15655,130176,bank_declined,2023-08-24 00:52:00
15656,130201,bank_declined,2023-04-19 00:30:00
15657,130219,timeout,2023-07-26 00:06:00
15658,130220,insufficient_balance,2023-05-29 00:17:00
15659,130232,network_error,2023-12-15 00:59:00
15660,130236,bank_declined,2023-11-06 00:47:00
15661,130237,network_error,2023-06-24 00:18:00
15662,130246,timeout,2023-03-09 00:24:00
15663,130254,insufficient_balance,2023-05-28 00:17:00
15664,130256,bank_declined,2023-03-21 00:55:00
15665,130267,timeout,2023-07-18 00:20:00
15666,130275,network_error,2023-04-13 00:37:00
15667,130278,bank_declined,2023-03-20 00:24:00
15668,130282,network_error,2023-09-25 00:29:00
15669,130304,timeout,2023-05-30 00:36:00
15670,130307,bank_declined,2023-03-18 00:57:00
15671,130317,network_error,2023-10-16 00:18:00
15672,130319,timeout,2023-01-08 00:05:00
15673,130339,insufficient_balance,2023-06-04 00:45:00
15674,130344,bank_declined,2023-09-04 00:45:00
15675,130348,network_error,2023-09-09 00:40:00
15676,130357,network_error,2023-10-21 00:54:00
15677,130363,insufficient_balance,2023-04-19 00:49:00
15678,130366,bank_declined,2023-09-04 00:16:00
15679,130367,network_error,2023-08-20 00:21:00
15680,130371,timeout,2023-05-27 00:30:00
15681,130383,insufficient_balance,2023-12-20 00:36:00
15682,130386,network_error,2023-03-26 00:08:00
15683,130401,timeout,2023-10-25 00:06:00
15684,130404,bank_declined,2023-05-25 00:07:00
15685,130415,bank_declined,2023-01-12 00:50:00
15686,130417,insufficient_balance,2023-01-12 00:43:00
15687,130444,insufficient_balance,2023-07-24 00:39:00
15688,130445,insufficient_balance,2023-10-03 00:57:00
15689,130457,insufficient_balance,2023-03-08 00:06:00
15690,130460,timeout,2023-02-11 00:54:00
15691,130466,insufficient_balance,2023-08-30 00:14:00
15692,130474,insufficient_balance,2023-08-03 00:40:00
15693,130478,network_error,2023-08-12 00:06:00
15694,130480,bank_declined,2023-01-11 00:46:00
15695,130494,bank_declined,2023-03-02 00:18:00
15696,130496,timeout,2023-09-21 00:31:00
15697,130527,bank_declined,2023-04-01 00:41:00
15698,130534,insufficient_balance,2023-03-23 00:22:00
15699,130539,timeout,2023-02-02 00:59:00
15700,130540,network_error,2023-08-12 00:51:00
15701,130553,bank_declined,2023-11-08 00:03:00
15702,130555,bank_declined,2023-11-10 00:41:00
15703,130556,network_error,2023-08-24 00:37:00
15704,130575,bank_declined,2023-11-09 00:49:00
15705,130577,timeout,2023-11-23 00:49:00
15706,130585,network_error,2023-06-25 00:05:00
15707,130594,network_error,2023-11-05 00:39:00
15708,130599,insufficient_balance,2023-06-14 00:03:00
15709,130605,insufficient_balance,2023-01-10 00:31:00
15710,130611,network_error,2023-04-06 00:18:00
15711,130613,bank_declined,2023-01-06 00:45:00
15712,130618,insufficient_balance,2023-10-07 00:48:00
15713,130624,timeout,2023-01-10 00:03:00
15714,130642,timeout,2023-02-09 00:15:00
15715,130649,timeout,2023-10-03 00:11:00
15716,130681,bank_declined,2023-01-31 00:00:00
15717,130686,network_error,2023-06-13 00:07:00
15718,130694,network_error,2023-12-09 00:33:00
15719,130703,network_error,2023-06-01 00:57:00
15720,130709,insufficient_balance,2023-03-10 00:25:00
15721,130712,insufficient_balance,2023-03-27 00:32:00
15722,130720,network_error,2023-01-30 00:05:00
15723,130726,network_error,2023-05-22 00:55:00
15724,130750,network_error,2023-05-04 00:19:00
15725,130754,bank_declined,2023-11-24 00:56:00
15726,130764,bank_declined,2023-10-05 00:32:00
15727,130765,bank_declined,2023-01-02 00:50:00
15728,130817,network_error,2023-08-20 00:52:00
15729,130845,bank_declined,2023-08-18 00:47:00
15730,130856,bank_declined,2023-04-26 00:53:00
15731,130862,insufficient_balance,2023-05-08 00:25:00
15732,130864,timeout,2023-06-29 00:27:00
15733,130865,bank_declined,2023-04-03 00:09:00
15734,130900,insufficient_balance,2023-07-28 00:50:00
15735,130922,network_error,2023-08-05 00:07:00
15736,130924,insufficient_balance,2023-08-03 00:02:00
15737,130949,timeout,2023-11-05 00:25:00
15738,130971,insufficient_balance,2023-08-10 00:53:00
15739,130974,network_error,2023-04-10 00:17:00
15740,130975,timeout,2023-02-03 00:07:00
15741,130987,network_error,2023-07-18 00:43:00
15742,130988,network_error,2023-01-02 00:56:00
15743,131003,network_error,2023-03-24 00:18:00
15744,131004,bank_declined,2023-09-13 00:56:00
15745,131006,timeout,2023-03-25 00:34:00
15746,131014,bank_declined,2023-03-18 00:05:00
15747,131024,timeout,2023-11-18 00:24:00
15748,131040,bank_declined,2023-10-16 00:35:00
15749,131043,bank_declined,2023-01-25 00:02:00
15750,131053,timeout,2023-01-03 00:25:00
15751,131054,bank_declined,2023-02-21 00:49:00
15752,131066,timeout,2023-12-01 00:27:00
15753,131067,bank_declined,2023-10-13 00:15:00
15754,131068,bank_declined,2023-05-19 00:07:00
15755,131109,insufficient_balance,2023-06-07 00:38:00
15756,131110,network_error,2023-04-19 00:39:00
15757,131111,timeout,2023-12-27 00:06:00
15758,131121,timeout,2023-08-26 00:02:00
15759,131132,bank_declined,2023-10-22 00:18:00
15760,131134,insufficient_balance,2023-09-10 00:32:00
15761,131144,timeout,2023-12-11 00:56:00
15762,131159,bank_declined,2023-01-31 00:26:00
15763,131169,network_error,2023-09-15 00:37:00
15764,131172,network_error,2023-12-12 00:14:00
15765,131205,insufficient_balance,2023-01-05 00:58:00
15766,131210,insufficient_balance,2023-11-11 00:21:00
15767,131220,insufficient_balance,2023-04-22 00:11:00
15768,131229,bank_declined,2023-04-25 00:34:00
15769,131230,insufficient_balance,2023-04-27 00:12:00
15770,131233,insufficient_balance,2023-03-22 00:39:00
15771,131235,insufficient_balance,2023-08-06 00:25:00
15772,131239,bank_declined,2023-08-03 00:09:00
15773,131241,insufficient_balance,2023-09-07 00:57:00
15774,131242,insufficient_balance,2023-05-25 00:26:00
15775,131243,bank_declined,2023-11-20 00:47:00
15776,131246,timeout,2023-01-07 00:29:00
15777,131261,bank_declined,2023-11-10 00:20:00
15778,131263,timeout,2023-04-02 00:59:00
15779,131264,network_error,2023-03-22 00:47:00
15780,131270,bank_declined,2023-11-24 00:32:00
15781,131279,insufficient_balance,2023-11-29 00:48:00
15782,131287,timeout,2023-04-23 00:00:00
15783,131290,network_error,2023-03-28 00:59:00
15784,131297,bank_declined,2023-09-01 00:08:00
15785,131328,insufficient_balance,2023-02-13 00:16:00
15786,131330,insufficient_balance,2023-07-15 00:45:00
15787,131339,timeout,2023-02-26 00:04:00
15788,131340,bank_declined,2023-08-13 00:46:00
15789,131349,insufficient_balance,2023-02-09 00:27:00
15790,131360,network_error,2023-09-24 00:13:00
15791,131361,network_error,2023-12-20 00:42:00
15792,131363,bank_declined,2023-11-06 00:01:00
15793,131390,bank_declined,2023-04-30 00:33:00
15794,131392,network_error,2023-12-02 00:18:00
