user_id,signup_date,country,city,acquisition_channel
5473,2023-11-22,India,Indore,ads
5474,2023-05-09,India,Indore,ads
5475,2023-05-05,India,Jammu,ads
5476,2023-12-22,India,Jammu,ads
5477,2022-03-14,India,Mumbai,referral
5478,2023-05-24,India,Pune,organic
5479,2023-01-25,India,Indore,ads
5480,2023-09-11,India,Pune,ads
5481,2024-05-06,India,Mumbai,ads
5482,2022-10-22,India,Indore,referral
5483,2023-01-04,India,Indore,organic
5484,2024-03-06,India,Delhi,organic
5485,2024-05-14,India,Mumbai,organic
5486,2023-11-25,India,Mumbai,referral
5487,2023-07-03,India,Delhi,referral
5488,2023-10-11,India,Pune,ads
5489,2024-04-29,India,Delhi,referral
5490,2023-07-22,India,Mumbai,referral
5491,2022-07-06,India,Pune,ads
5492,2024-05-02,India,Indore,referral
5493,2024-02-09,India,Delhi,organic
5494,2023-03-21,India,Pune,organic
5495,2023-07-24,India,Pune,ads
5496,2022-12-29,India,Pune,organic
5497,2022-05-03,India,Delhi,ads
5498,2022-07-07,India,Indore,referral
5499,2024-01-12,India,Pune,referral
5500,2023-11-11,India,Delhi,organic
5501,2023-02-24,India,Mumbai,organic
5502,2023-09-18,India,Delhi,organic
5503,2022-09-09,India,Delhi,ads
5504,2023-09-11,India,Delhi,organic
5505,2023-07-03,India,Pune,organic
5506,2022-12-01,India,Delhi,ads
5507,2022-04-02,India,Mumbai,ads
5508,2023-06-14,India,Pune,organic
5509,2024-05-15,India,Mumbai,ads
5510,2022-03-04,India,Jammu,referral
5511,2023-10-24,India,Delhi,ads
5512,2023-05-27,India,Pune,ads
5513,2022-05-19,India,Pune,organic
5514,2023-11-29,India,Delhi,organic
5515,2022-07-04,India,Indore,organic
5516,2022-07-24,India,Indore,organic
5517,2024-02-11,India,Mumbai,organic
5518,2022-08-02,India,Delhi,organic
5519,2022-09-13,India,Delhi,ads
5520,2022-05-15,India,Jammu,ads
5521,2023-07-27,India,Indore,ads
5522,2024-05-24,India,Indore,ads
5523,2024-04-01,India,Delhi,ads
5524,2022-03-29,India,Mumbai,ads
5525,2024-04-15,India,Delhi,referral
5526,2022-07-26,India,Mumbai,ads
5527,2022-05-09,India,Indore,ads
5528,2024-04-02,India,Jammu,referral
5529,2022-01-03,India,Pune,ads
5530,2024-01-24,India,Indore,ads
5531,2022-05-01,India,Mumbai,ads
5532,2023-01-20,India,Delhi,ads
5533,2023-09-06,India,Indore,ads
5534,2022-02-07,India,Jammu,ads
5535,2022-12-07,India,Mumbai,referral
5536,2023-10-07,India,Delhi,ads
5537,2023-12-15,India,Pune,ads
5538,2024-05-09,India,Mumbai,organic
5539,2022-01-21,India,Delhi,ads
5540,2022-08-30,India,Pune,ads
5541,2023-03-31,India,Delhi,referral
5542,2023-09-13,India,Pune,referral
5543,2022-10-30,India,Pune,organic
5544,2023-08-19,India,Pune,ads
5545,2023-08-18,India,Delhi,referral
5546,2024-03-13,India,Pune,ads
5547,2022-03-10,India,Mumbai,ads
5548,2022-05-09,India,Jammu,ads
5549,2022-07-15,India,Jammu,organic
5550,2022-05-20,India,Pune,ads
5551,2023-03-20,India,Jammu,organic
5552,2022-10-10,India,Jammu,referral
5553,2022-11-08,India,Pune,ads
5554,2024-01-16,India,Pune,organic
5555,2023-06-19,India,Mumbai,ads
5556,2023-10-27,India,Indore,ads
5557,2022-10-04,India,Delhi,ads
5558,2022-03-02,India,Pune,organic
5559,2022-11-15,India,Pune,ads
5560,2024-06-08,India,Jammu,referral
5561,2022-02-21,India,Mumbai,referral
5562,2024-05-05,India,Jammu,referral
5563,2022-06-02,India,Pune,ads
5564,2024-01-19,India,Pune,ads
5565,2022-11-07,India,Jammu,ads
5566,2024-03-24,India,Pune,organic
5567,2023-06-28,India,Indore,referral
5568,2023-07-21,India,Delhi,organic
5569,2024-05-13,India,Delhi,organic
5570,2023-01-24,India,Delhi,ads
5571,2023-07-02,India,Indore,referral
5572,2023-09-14,India,Pune,ads
5573,2022-06-26,India,Jammu,ads
5574,2022-12-28,India,Mumbai,referral
5575,2022-11-10,India,Pune,organic
5576,2024-03-17,India,Indore,ads
5577,2024-04-27,India,Indore,ads
5578,2022-04-07,India,Delhi,ads
5579,2024-05-30,India,Pune,organic
5580,2022-08-01,India,Delhi,ads
5581,2024-04-08,India,Mumbai,referral
5582,2022-05-17,India,Delhi,ads
5583,2022-01-06,India,Mumbai,ads
5584,2022-04-19,India,Indore,ads
5585,2023-07-01,India,Delhi,ads
5586,2022-02-08,India,Delhi,organic
5587,2023-10-24,India,Jammu,organic
5588,2023-03-01,India,Indore,ads
5589,2023-09-22,India,Jammu,organic
5590,2022-09-18,India,Mumbai,referral
5591,2023-03-02,India,Mumbai,ads
5592,2022-03-28,India,Indore,ads
5593,2023-04-10,India,Mumbai,ads
5594,2022-03-17,India,Indore,organic
5595,2023-04-16,India,Mumbai,ads
5596,2023-02-18,India,Pune,ads
5597,2024-04-04,India,Delhi,organic
5598,2024-06-13,India,Pune,referral
5599,2023-12-27,India,Indore,ads
5600,2023-04-02,India,Indore,ads
5601,2022-10-12,India,Pune,organic
5602,2022-08-27,India,Delhi,ads
5603,2023-11-08,India,Delhi,ads
5604,2023-08-22,India,Jammu,organic
5605,2023-10-15,India,Mumbai,referral
5606,2023-11-03,India,Jammu,referral
5607,2023-07-12,India,Delhi,ads
5608,2023-01-07,India,Pune,organic
5609,2023-05-10,India,Mumbai,ads
5610,2023-09-16,India,Pune,ads
5611,2022-02-14,India,Jammu,referral
5612,2023-02-05,India,Indore,referral
5613,2022-09-04,India,Pune,ads
5614,2023-09-08,India,Jammu,ads
5615,2023-08-20,India,Jammu,ads
5616,2023-03-26,India,Jammu,organic
5617,2023-04-30,India,Indore,referral
5618,2023-10-08,India,Indore,ads
5619,2023-09-12,India,Indore,ads
5620,2022-01-18,India,Mumbai,ads
5621,2023-08-29,India,Indore,ads
5622,2023-10-24,India,Indore,organic
5623,2024-01-28,India,Indore,referral
5624,2022-10-16,India,Pune,ads
5625,2023-02-18,India,Indore,ads
5626,2023-12-22,India,Mumbai,ads
5627,2023-09-30,India,Jammu,ads
5628,2022-08-23,India,Pune,ads
5629,2023-02-20,India,Delhi,organic
5630,2023-05-14,India,Indore,ads
5631,2023-09-26,India,Jammu,ads
5632,2023-10-12,India,Jammu,organic
5633,2022-04-25,India,Pune,ads
5634,2023-11-05,India,Delhi,organic
5635,2023-12-14,India,Mumbai,organic
5636,2022-08-22,India,Jammu,referral
5637,2023-06-24,India,Jammu,ads
5638,2022-01-11,India,Jammu,organic
5639,2022-07-25,India,Jammu,ads
5640,2023-11-10,India,Pune,referral
5641,2022-09-04,India,Delhi,organic
5642,2023-07-13,India,Jammu,ads
5643,2024-01-28,India,Mumbai,ads
5644,2022-05-07,India,Mumbai,referral
5645,2022-05-27,India,Indore,referral
5646,2022-04-28,India,Jammu,referral
5647,2023-01-17,India,Jammu,referral
5648,2023-02-16,India,Jammu,referral
5649,2023-10-26,India,Jammu,organic
5650,2023-08-07,India,Jammu,ads
5651,2022-12-29,India,Mumbai,ads
5652,2023-05-24,India,Delhi,organic
5653,2022-05-17,India,Delhi,ads
5654,2022-06-24,India,Indore,organic
5655,2022-10-16,India,Mumbai,ads
5656,2023-04-26,India,Jammu,organic
5657,2022-01-19,India,Delhi,ads
5658,2022-07-14,India,Pune,ads
5659,2022-11-26,India,Pune,ads
5660,2022-06-24,India,Pune,ads
5661,2023-03-25,India,Jammu,referral
5662,2022-12-20,India,Jammu,organic
5663,2023-05-14,India,Indore,referral
5664,2022-05-21,India,Indore,ads
5665,2024-01-28,India,Indore,ads
5666,2024-06-15,India,Pune,ads
5667,2022-04-03,India,Jammu,ads
5668,2022-08-27,India,Pune,ads
5669,2022-07-24,India,Indore,ads
5670,2023-07-14,India,Jammu,referral
5671,2023-03-09,India,Mumbai,referral
5672,2022-09-02,India,Delhi,referral
5673,2024-04-11,India,Delhi,referral
5674,2022-11-13,India,Indore,ads
5675,2022-10-22,India,Pune,organic
5676,2023-10-02,India,Mumbai,ads
5677,2024-05-05,India,Jammu,ads
5678,2022-10-09,India,Pune,organic
5679,2022-01-17,India,Indore,referral
5680,2022-03-12,India,Pune,organic
5681,2022-09-26,India,Indore,referral
5682,2022-11-21,India,Delhi,ads
5683,2024-03-04,India,Delhi,ads
5684,2022-11-01,India,Pune,ads
5685,2023-03-27,India,Mumbai,referral
5686,2022-01-07,India,Jammu,referral
5687,2022-11-10,India,Indore,organic
5688,2024-03-27,India,Jammu,ads
5689,2022-04-13,India,Delhi,ads
5690,2024-03-31,India,Mumbai,ads
5691,2022-07-12,India,Mumbai,referral
5692,2024-01-23,India,Jammu,ads
5693,2023-07-28,India,Delhi,ads
5694,2023-06-13,India,Jammu,ads
5695,2022-06-20,India,Pune,referral
5696,2023-06-21,India,Mumbai,organic
5697,2022-09-08,India,Mumbai,organic
5698,2024-02-04,India,Pune,ads
5699,2023-01-22,India,Delhi,ads
5700,2022-07-26,India,Mumbai,ads
5701,2023-06-25,India,Indore,referral
5702,2023-09-21,India,Indore,referral
5703,2023-02-20,India,Delhi,ads
5704,2024-03-04,India,Pune,ads
5705,2023-01-15,India,Jammu,referral
5706,2022-05-24,India,Delhi,organic
5707,2022-01-25,India,Jammu,ads
5708,2024-04-01,India,Delhi,ads
5709,2023-10-30,India,Indore,organic
5710,2022-03-14,India,Pune,organic
5711,2023-09-24,India,Indore,referral
5712,2024-04-03,India,Pune,referral
5713,2024-04-12,India,Jammu,ads
5714,2022-04-03,India,Delhi,organic
5715,2023-05-20,India,Mumbai,ads
5716,2023-08-21,India,Mumbai,organic
5717,2022-12-02,India,Pune,organic
5718,2023-03-01,India,Pune,organic
5719,2023-05-14,India,Indore,referral
5720,2022-12-30,India,Mumbai,organic
5721,2023-09-22,India,Indore,referral
5722,2024-01-15,India,Jammu,ads
5723,2022-07-18,India,Mumbai,ads
5724,2023-12-19,India,Jammu,organic
5725,2023-02-17,India,Delhi,referral
5726,2022-12-05,India,Indore,ads
5727,2023-10-21,India,Pune,ads
5728,2023-03-05,India,Mumbai,ads
5729,2024-02-22,India,Indore,organic
5730,2024-06-17,India,Pune,referral
5731,2022-05-19,India,Delhi,organic
5732,2023-11-24,India,Mumbai,referral
5733,2023-06-26,India,Jammu,organic
5734,2022-02-26,India,Delhi,ads
5735,2022-08-20,India,Pune,organic
5736,2023-10-20,India,Mumbai,organic
5737,2023-03-11,India,Mumbai,referral
5738,2023-01-19,India,Delhi,ads
5739,2023-07-14,India,Mumbai,ads
5740,2022-07-13,India,Pune,ads
5741,2024-01-06,India,Delhi,organic
5742,2023-10-10,India,Jammu,ads
5743,2023-06-18,India,Delhi,organic
5744,2023-06-02,India,Delhi,referral
5745,2023-12-17,India,Jammu,ads
5746,2024-01-21,India,Pune,organic
5747,2022-07-04,India,Indore,referral
5748,2024-05-21,India,Indore,organic
5749,2022-10-19,India,Jammu,ads
5750,2022-12-01,India,Pune,ads
5751,2024-01-02,India,Mumbai,organic
5752,2022-04-26,India,Jammu,ads
5753,2024-04-04,India,Indore,organic
5754,2022-02-18,India,Pune,referral
5755,2023-11-16,India,Delhi,organic
5756,2022-03-23,India,Pune,ads
5757,2024-04-13,India,Pune,ads
5758,2022-11-29,India,Indore,referral
5759,2023-07-11,India,Indore,referral
5760,2022-12-01,India,Mumbai,ads
5761,2023-06-16,India,Mumbai,ads
5762,2022-08-09,India,Jammu,organic
5763,2023-09-27,India,Delhi,ads
5764,2024-01-16,India,Mumbai,ads
5765,2024-01-03,India,Indore,ads
5766,2022-11-19,India,Pune,ads
5767,2024-04-30,India,Jammu,ads
5768,2022-01-03,India,Mumbai,ads
5769,2023-11-25,India,Pune,ads
5770,2022-07-25,India,Pune,organic
5771,2024-04-11,India,Mumbai,organic
5772,2022-02-09,India,Delhi,ads
5773,2022-02-28,India,Delhi,referral
5774,2023-07-28,India,Jammu,ads
5775,2023-10-06,India,Delhi,ads
5776,2023-05-22,India,Jammu,ads
5777,2023-07-26,India,Indore,organic
5778,2024-06-02,India,Mumbai,ads
5779,2024-04-22,India,Pune,ads
5780,2022-05-02,India,Jammu,organic
5781,2023-04-24,India,Delhi,organic
5782,2023-09-11,India,Jammu,organic
5783,2022-04-06,India,Jammu,organic
5784,2024-05-08,India,Delhi,referral
5785,2023-02-18,India,Delhi,ads
5786,2022-08-23,India,Mumbai,ads
5787,2024-06-16,India,Pune,referral
5788,2022-03-03,India,Mumbai,organic
5789,2022-09-13,India,Mumbai,organic
5790,2023-07-15,India,Delhi,ads
5791,2022-12-14,India,Delhi,ads
5792,2023-11-02,India,Pune,ads
5793,2022-05-04,India,Jammu,ads
5794,2023-04-27,India,Mumbai,ads
5795,2022-11-13,India,Pune,ads
5796,2023-05-19,India,Mumbai,organic
5797,2023-12-20,India,Jammu,ads
5798,2022-02-17,India,Mumbai,ads
5799,2023-02-13,India,Indore,ads
5800,2022-05-16,India,Pune,ads
5801,2022-07-20,India,Delhi,ads
5802,2022-09-07,India,Mumbai,ads
5803,2022-11-10,India,Pune,ads
5804,2024-05-18,India,Pune,organic
5805,2023-01-03,India,Mumbai,ads
5806,2023-03-05,India,Delhi,organic
5807,2024-04-09,India,Delhi,referral
5808,2024-03-17,India,Mumbai,organic
5809,2023-04-25,India,Pune,ads
5810,2022-11-10,India,Delhi,ads
5811,2023-05-15,India,Mumbai,organic
5812,2023-12-22,India,Mumbai,referral
5813,2022-12-21,India,Mumbai,referral
5814,2023-04-30,India,Pune,ads
5815,2022-07-30,India,Delhi,organic
5816,2023-12-05,India,Pune,referral
5817,2022-02-13,India,Indore,referral
5818,2023-06-25,India,Delhi,ads
5819,2023-07-25,India,Pune,ads
5820,2023-08-06,India,Delhi,ads
5821,2022-04-02,India,Indore,ads
5822,2022-09-22,India,Jammu,organic
5823,2024-06-13,India,Mumbai,referral
5824,2022-08-08,India,Pune,referral
5825,2023-03-18,India,Indore,ads
5826,2023-02-05,India,Indore,organic
5827,2023-02-04,India,Delhi,ads
5828,2023-12-28,India,Delhi,organic
5829,2024-06-17,India,Mumbai,organic
5830,2024-02-28,India,Delhi,ads
5831,2023-07-30,India,Pune,ads
5832,2024-05-07,India,Pune,ads
5833,2024-03-14,India,Pune,ads
5834,2023-05-05,India,Jammu,referral
5835,2023-04-30,India,Pune,ads
5836,2024-01-27,India,Delhi,ads
5837,2023-04-15,India,Delhi,ads
5838,2023-07-28,India,Pune,referral
5839,2024-04-23,India,Indore,ads
5840,2023-11-13,India,Indore,ads
5841,2023-03-21,India,Indore,organic
5842,2022-09-26,India,Mumbai,ads
5843,2022-09-24,India,Jammu,ads
5844,2022-02-23,India,Pune,organic
5845,2023-06-12,India,Mumbai,ads
5846,2023-06-04,India,Indore,referral
5847,2023-09-08,India,Pune,organic
5848,2022-02-28,India,Mumbai,organic
5849,2024-04-04,India,Delhi,ads
5850,2022-02-09,India,Indore,referral
5851,2022-08-25,India,Mumbai,organic
5852,2023-01-21,India,Delhi,ads
5853,2023-08-29,India,Indore,ads
5854,2024-01-04,India,Jammu,ads
5855,2023-12-17,India,Indore,organic
5856,2023-10-12,India,Jammu,referral
5857,2022-10-27,India,Jammu,organic
5858,2023-01-30,India,Jammu,organic
5859,2022-07-26,India,Pune,ads
5860,2022-12-02,India,Pune,organic
5861,2023-08-16,India,Jammu,referral
5862,2023-12-31,India,Delhi,ads
5863,2023-05-29,India,Jammu,ads
5864,2022-06-27,India,Mumbai,ads
5865,2023-01-31,India,Jammu,ads
5866,2023-01-06,India,Pune,organic
5867,2024-05-07,India,Pune,referral
5868,2024-03-01,India,Mumbai,ads
5869,2023-10-20,India,Mumbai,ads
5870,2022-11-14,India,Indore,ads
5871,2024-01-06,India,Delhi,referral
5872,2023-01-04,India,Delhi,ads
5873,2023-01-19,India,Delhi,ads
5874,2022-03-03,India,Pune,ads
5875,2024-03-16,India,Delhi,ads
5876,2023-05-20,India,Indore,referral
5877,2022-08-27,India,Indore,ads
5878,2022-07-14,India,Delhi,organic
5879,2023-11-09,India,Mumbai,organic
5880,2022-08-10,India,Indore,ads
5881,2022-03-02,India,Mumbai,ads
5882,2022-05-09,India,Pune,referral
5883,2023-11-16,India,Indore,organic
5884,2022-06-05,India,Mumbai,organic
5885,2023-01-13,India,Delhi,organic
5886,2023-09-14,India,Pune,referral
5887,2024-02-20,India,Jammu,ads
5888,2024-05-17,India,Jammu,ads
5889,2024-02-29,India,Delhi,ads
5890,2023-08-09,India,Pune,ads
5891,2023-03-13,India,Pune,ads
5892,2022-07-26,India,Pune,referral
5893,2023-01-23,India,Pune,referral
5894,2023-04-25,India,Jammu,ads
5895,2024-03-01,India,Mumbai,ads
5896,2024-06-05,India,Pune,ads
5897,2024-04-17,India,Mumbai,referral
5898,2022-12-06,India,Pune,ads
5899,2024-05-18,India,Indore,organic
5900,2022-12-06,India,Indore,referral
5901,2022-07-23,India,Indore,ads
5902,2022-06-10,India,Pune,referral
5903,2023-06-24,India,Mumbai,ads
5904,2023-01-27,India,Jammu,organic
5905,2024-02-08,India,Delhi,ads
5906,2023-11-08,India,Jammu,ads
5907,2023-07-29,India,Pune,referral
5908,2023-06-18,India,Indore,organic
5909,2022-03-11,India,Indore,ads
5910,2024-06-11,India,Mumbai,ads
5911,2023-02-09,India,Pune,ads
5912,2023-08-31,India,Jammu,organic
5913,2023-11-06,India,Pune,ads
5914,2023-08-14,India,Pune,referral
5915,2023-06-01,India,Indore,ads
5916,2024-04-07,India,Jammu,ads
5917,2022-04-30,India,Delhi,organic
5918,2024-03-24,India,Indore,ads
5919,2023-11-21,India,Jammu,referral
5920,2023-11-19,India,Mumbai,organic
5921,2022-08-05,India,Indore,ads
5922,2022-02-25,India,Mumbai,organic
5923,2023-01-01,India,Indore,ads
5924,2023-11-30,India,Pune,ads
5925,2023-05-19,India,Jammu,ads
5926,2024-01-14,India,Mumbai,organic
5927,2024-02-06,India,Indore,ads
5928,2023-03-31,India,Mumbai,ads
5929,2022-04-14,India,Indore,ads
5930,2022-03-18,India,Indore,ads
5931,2022-08-18,India,Delhi,ads
5932,2022-09-15,India,Delhi,ads
5933,2022-09-21,India,Delhi,ads
5934,2022-11-27,India,Mumbai,ads
5935,2022-07-01,India,Pune,ads
5936,2024-06-11,India,Indore,referral
5937,2024-02-07,India,Jammu,organic
5938,2023-07-04,India,Delhi,ads
5939,2023-11-19,India,Mumbai,referral
5940,2022-01-27,India,Mumbai,ads
5941,2022-10-03,India,Mumbai,ads
5942,2023-10-14,India,Jammu,referral
5943,2022-10-26,India,Jammu,organic
5944,2024-03-09,India,Delhi,referral
5945,2022-04-01,India,Jammu,referral
5946,2023-04-25,India,Delhi,ads
5947,2023-07-27,India,Jammu,referral
5948,2023-04-03,India,Jammu,referral
5949,2023-03-27,India,Jammu,ads
5950,2022-12-31,India,Delhi,referral
5951,2024-05-08,India,Indore,ads
5952,2023-11-06,India,Delhi,organic
5953,2022-12-17,India,Indore,ads
5954,2023-10-17,India,Mumbai,ads
5955,2023-02-04,India,Mumbai,organic
5956,2022-09-10,India,Delhi,ads
5957,2024-02-20,India,Indore,organic
5958,2024-05-30,India,Indore,organic
5959,2024-03-13,India,Indore,ads
5960,2023-04-04,India,Mumbai,ads
5961,2023-11-30,India,Delhi,organic
5962,2023-05-14,India,Pune,referral
5963,2023-05-23,India,Indore,organic
5964,2022-10-31,India,Indore,organic
5965,2023-05-16,India,Pune,organic
5966,2024-03-13,India,Delhi,ads
5967,2023-08-21,India,Indore,ads
5968,2022-06-15,India,Delhi,referral
5969,2023-02-19,India,Indore,organic
5970,2023-04-07,India,Jammu,ads
5971,2022-04-24,India,Indore,ads
5972,2023-03-09,India,Jammu,ads
5973,2022-12-22,India,Delhi,organic
5974,2023-11-26,India,Indore,ads
5975,2022-07-26,India,Mumbai,organic
5976,2024-02-07,India,Mumbai,ads
5977,2022-08-23,India,Pune,ads
5978,2023-03-18,India,Mumbai,referral
5979,2022-12-21,India,Jammu,ads
5980,2023-05-30,India,Mumbai,referral
5981,2022-07-27,India,Mumbai,ads
5982,2023-12-10,India,Mumbai,ads
5983,2024-05-02,India,Indore,ads
5984,2022-05-05,India,Pune,organic
5985,2022-05-18,India,Delhi,organic
5986,2022-12-05,India,Pune,ads
5987,2023-06-21,India,Jammu,ads
5988,2022-03-09,India,Indore,organic
5989,2023-07-27,India,Indore,ads
5990,2023-06-25,India,Mumbai,ads
5991,2023-01-18,India,Mumbai,ads
5992,2022-01-19,India,Jammu,organic
5993,2023-11-14,India,Indore,ads
5994,2023-03-26,India,Delhi,ads
5995,2022-03-15,India,Pune,ads
5996,2023-07-27,India,Indore,ads
5997,2023-10-27,India,Delhi,organic
5998,2022-10-03,India,Delhi,referral
5999,2022-02-17,India,Pune,ads
6000,2022-07-30,India,Delhi,ads
6001,2024-05-04,India,Jammu,ads
6002,2023-10-13,India,Delhi,referral
6003,2023-09-14,India,Jammu,ads
6004,2023-11-26,India,Delhi,referral
6005,2023-06-24,India,Mumbai,ads
6006,2023-12-10,India,Delhi,ads
6007,2022-07-10,India,Jammu,ads
6008,2022-11-11,India,Delhi,organic
6009,2023-07-17,India,Delhi,organic
6010,2023-10-23,India,Delhi,ads
6011,2024-02-19,India,Jammu,ads
6012,2023-07-16,India,Delhi,ads
6013,2024-06-18,India,Pune,ads
6014,2024-01-28,India,Pune,ads
6015,2022-04-23,India,Jammu,ads
6016,2022-06-19,India,Mumbai,organic
6017,2023-04-13,India,Pune,ads
6018,2023-11-09,India,Indore,ads
6019,2022-01-14,India,Pune,ads
6020,2023-12-16,India,Indore,ads
6021,2022-10-15,India,Jammu,ads
6022,2022-07-08,India,Mumbai,ads
6023,2022-06-04,India,Indore,ads
6024,2023-07-21,India,Indore,referral
6025,2023-11-25,India,Pune,ads
6026,2023-12-23,India,Indore,ads
6027,2024-06-06,India,Jammu,referral
6028,2023-04-16,India,Jammu,ads
6029,2022-03-16,India,Jammu,referral
6030,2022-10-04,India,Pune,ads
6031,2023-10-07,India,Mumbai,organic
6032,2022-12-09,India,Pune,organic
6033,2023-03-01,India,Jammu,referral
6034,2023-07-25,India,Pune,organic
6035,2023-05-26,India,Jammu,ads
6036,2024-05-06,India,Delhi,organic
6037,2022-07-01,India,Delhi,ads
6038,2023-04-03,India,Indore,organic
6039,2024-04-30,India,Mumbai,ads
6040,2024-04-12,India,Delhi,organic
6041,2022-03-05,India,Jammu,organic
6042,2024-04-18,India,Pune,referral
6043,2022-09-17,India,Pune,ads
6044,2022-07-12,India,Indore,organic
6045,2023-10-17,India,Pune,ads
6046,2023-09-08,India,Delhi,ads
6047,2023-02-10,India,Pune,organic
6048,2023-12-27,India,Delhi,organic
6049,2024-01-24,India,Delhi,organic
6050,2023-12-22,India,Mumbai,organic
6051,2022-04-03,India,Indore,ads
6052,2023-03-06,India,Jammu,organic
6053,2023-10-16,India,Delhi,ads
6054,2023-03-10,India,Indore,ads
6055,2023-02-08,India,Jammu,ads
6056,2023-03-10,India,Pune,organic
6057,2022-04-22,India,Indore,organic
6058,2023-01-10,India,Indore,ads
6059,2022-02-28,India,Indore,organic
6060,2022-02-12,India,Pune,ads
6061,2022-07-26,India,Pune,referral
6062,2024-02-19,India,Indore,organic
6063,2022-10-23,India,Mumbai,ads
6064,2022-04-28,India,Delhi,referral
6065,2023-06-16,India,Pune,ads
6066,2022-08-10,India,Mumbai,organic
6067,2022-06-15,India,Pune,ads
6068,2023-10-05,India,Indore,ads
6069,2022-06-05,India,Mumbai,organic
6070,2022-07-03,India,Jammu,ads
6071,2022-03-31,India,Delhi,referral
6072,2022-04-04,India,Delhi,ads
6073,2022-01-13,India,Pune,ads
6074,2024-04-13,India,Delhi,organic
6075,2024-03-15,India,Jammu,ads
6076,2024-01-12,India,Mumbai,ads
6077,2024-04-13,India,Mumbai,referral
6078,2024-03-14,India,Indore,organic
6079,2023-03-14,India,Mumbai,ads
6080,2023-06-22,India,Pune,organic
6081,2023-08-10,India,Jammu,referral
6082,2024-05-25,India,Indore,ads
6083,2024-03-21,India,Pune,organic
6084,2022-05-30,India,Pune,ads
6085,2023-10-22,India,Pune,referral
6086,2022-01-08,India,Delhi,organic
6087,2022-01-29,India,Pune,referral
6088,2022-10-23,India,Delhi,referral
6089,2023-12-22,India,Mumbai,ads
6090,2023-10-02,India,Delhi,ads
6091,2022-12-06,India,Pune,ads
6092,2023-09-20,India,Jammu,ads
6093,2023-03-15,India,Jammu,organic
6094,2022-05-24,India,Mumbai,organic
6095,2024-04-09,India,Pune,ads
6096,2024-01-17,India,Delhi,ads
6097,2023-06-03,India,Jammu,organic
6098,2022-02-14,India,Indore,ads
6099,2022-08-27,India,Pune,ads
6100,2022-06-04,India,Pune,organic
6101,2022-06-30,India,Indore,ads
6102,2022-08-03,India,Jammu,referral
6103,2022-03-29,India,Indore,ads
6104,2022-09-13,India,Mumbai,organic
6105,2023-05-26,India,Delhi,organic
6106,2022-03-14,India,Delhi,ads
6107,2022-06-28,India,Jammu,ads
6108,2022-07-31,India,Indore,ads
6109,2024-03-15,India,Pune,ads
6110,2022-08-22,India,Pune,ads
6111,2023-04-10,India,Pune,organic
6112,2024-01-21,India,Mumbai,organic
6113,2022-08-11,India,Mumbai,organic
6114,2023-09-23,India,Pune,ads
6115,2024-04-04,India,Jammu,organic
6116,2022-09-21,India,Mumbai,ads
6117,2022-07-26,India,Mumbai,referral
6118,2023-08-30,India,Delhi,referral
6119,2024-06-03,India,Delhi,organic
6120,2024-01-04,India,Jammu,organic
6121,2023-01-01,India,Mumbai,ads
6122,2022-10-03,India,Mumbai,ads
6123,2023-01-15,India,Indore,referral
6124,2024-01-13,India,Jammu,ads
6125,2022-11-05,India,Jammu,ads
6126,2023-09-23,India,Indore,referral
6127,2022-09-25,India,Indore,organic
6128,2024-02-24,India,Delhi,ads
6129,2022-03-05,India,Jammu,ads
6130,2024-03-20,India,Jammu,ads
6131,2022-12-16,India,Indore,organic
6132,2023-05-09,India,Pune,ads
6133,2023-06-07,India,Pune,referral
6134,2022-04-08,India,Delhi,organic
6135,2022-03-12,India,Pune,ads
6136,2022-12-30,India,Pune,ads
6137,2023-07-24,India,Pune,organic
6138,2024-03-12,India,Mumbai,referral
6139,2024-02-02,India,Delhi,ads
6140,2022-10-03,India,Indore,referral
6141,2022-02-19,India,Pune,ads
6142,2022-12-24,India,Mumbai,ads
6143,2023-12-29,India,Pune,referral
6144,2023-07-18,India,Mumbai,ads
6145,2024-02-22,India,Delhi,organic
6146,2023-04-30,India,Pune,ads
6147,2022-03-25,India,Mumbai,referral
6148,2024-06-17,India,Jammu,referral
6149,2024-03-15,India,Jammu,referral
6150,2023-09-30,India,Mumbai,ads
6151,2024-03-18,India,Pune,ads
6152,2023-08-07,India,Pune,organic
6153,2022-10-23,India,Delhi,ads
6154,2022-08-24,India,Delhi,organic
6155,2022-02-25,India,Indore,organic
6156,2022-12-26,India,Delhi,ads
6157,2022-04-20,India,Pune,organic
6158,2022-07-11,India,Indore,referral
6159,2022-04-03,India,Delhi,referral
6160,2024-05-11,India,Mumbai,ads
6161,2023-07-22,India,Jammu,ads
6162,2022-03-01,India,Delhi,ads
6163,2023-10-12,India,Delhi,ads
6164,2022-02-08,India,Mumbai,ads
6165,2023-06-24,India,Pune,referral
6166,2022-02-18,India,Mumbai,ads
6167,2023-02-24,India,Delhi,ads
6168,2023-09-29,India,Pune,ads
6169,2022-01-13,India,Indore,ads
6170,2022-02-05,India,Delhi,ads
6171,2022-04-11,India,Mumbai,organic
6172,2024-03-04,India,Indore,ads
6173,2022-03-27,India,Jammu,ads
6174,2023-05-31,India,Indore,ads
6175,2022-08-11,India,Mumbai,organic
6176,2022-12-04,India,Indore,ads
6177,2022-06-15,India,Mumbai,ads
6178,2023-01-18,India,Delhi,referral
